Molecule,Canonical SMILES,Formula,MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond donors,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP1A2 inhibitor,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
Molecule 1,COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O1)cc(cc2O)O,C16H14O6,302.28,22,12,0.19,2,6,3,78.06,96.22,2.24,2.60,2.19,0.41,2.08,1.91,-3.62,7.19e-02,2.38e-04,Soluble,-4.27,1.62e-02,5.37e-05,Moderately soluble,-3.53,8.84e-02,2.92e-04,Soluble,High,No,Yes,Yes,No,No,No,Yes,-6.30,0,0,0,0,0,0.55,0,0,0,3.22
